page_name,page_id,feed__data__created_time,feed__data__message,feed__data__id,feed__data__shares__count,feed_data_likes,feed_data_comments
"Airbnb Citizen",493747700758477,2017-05-11T03:30:00+0000,"Airbnb ha ayudado a atraer más clientes al negocio local de Inri, Blu Elefant Cafe.\n\n"[Airbnb] trae a gente del mundo entero."" Vea su historia."",493747700758477_1075557342577507,285,16,117
"Airbnb Citizen",493747700758477,2017-05-11T00:38:48+0000,"Airbnb is proud to support The Bronx Tourism Council as a sponsor of Bronx Week 2017",493747700758477_1076861619113746,36,5,233
"Airbnb Citizen",493747700758477,2017-05-10T23:32:00+0000,"Due to an illness, Jeannine can’t work as much as she used to. Hosting on Airbnb helps her afford to stay in the home she loves. Watch her story.",493747700758477_1075555489244359,117,23,2
"Airbnb Citizen",493747700758477,2017-05-10T20:40:02+0000,"Airbnb travelers generate revenue for local businesses outside of the typical tourist areas in LA. \n\n“The fact that Airbnb hosts recommend our business truly mean a lot.” - Michael and Alie, owners of Off The Vine in San Pedro.",493747700758477_1075555949244313,233,25,82
"Airbnb Citizen",493747700758477,2017-05-04T22:40:00+0000,"UC Berkeley's Educational Opportunity Program works with undergrads who are first-gen college students, low-income, or from an historically underrepresented community.\n\nRead about EOP students' recent trip to Airbnb HQ here:",493747700758477_1072894499510458,2,543,27
"Airbnb Citizen",493747700758477,2017-05-04T16:38:00+0000,"Airbnb hosts in Historic Anacostia live in a tight knit community where they are opening their homes to travelers from around the world. They’re not actors. They’re real people trying to make ends meet. Watch:",493747700758477_1072742246192350,82,345,112
"Airbnb Citizen",493747700758477,2017-05-03T19:14:17+0000,"Meg has lived in Cambridge for 30 years, but when she and her husband had to unexpectedly take time off from work, they needed to look for new ways to pay the bills. Then, a friend told her to try Airbnb. \n\nRead her story:",493747700758477_1072204069579501,27,11,46
"Airbnb Citizen",493747700758477,2017-05-03T15:34:00+0000,"Learn how Airbnb empowers local communities by supporting hundreds of thousands of jobs around the world: http://abnb.co/nraw",493747700758477_1072061512927090,112,324,48
"Airbnb Citizen",493747700758477,2017-05-02T16:50:00+0000,"Last year, over 287,000 guests visited our Nation’s Capital, pouring $160 million into local restaurants and shops. Meet some of our DC hosts driving this powerful economic activity and a few of the 300-plus DC small businesses that have signed a letter of support for home sharing.",493747700758477_1071488502984391,46,7,2
"Airbnb Citizen",493747700758477,2017-05-02T09:23:04+0000,"Airbnb hosts create over $3.5 Billion in economic activity for NY State.\n\nIt’s time for comprehensive home sharing reform.",493747700758477_1071288579671050,48,35,4
"Airbnb Citizen",493747700758477,2017-05-02T02:40:00+0000,"This law puts New York in the 21st Century. Read about Assemblyman Lentol's bill to reform outdated home sharing laws:",493747700758477_1071062456360329,142,352,11
"Airbnb Citizen",493747700758477,2017-05-01T23:25:54+0000,"Tomorrow over 100 Airbnb hosts will head to Albany to lobby for comprehensive home sharing reform. \n\nHere’s why:",493747700758477_1071061339693774,4,32,160
"Airbnb Citizen",493747700758477,2017-05-01T18:40:54+0000,"Floridians are increasingly turning to home sharing to spend less while traveling for leisure or work. State Rep. Rene Plasencia and his wife, Marucci Guzman, use Airbnb to save money, while making lifelong friends. Watch:",493747700758477_1070911083042133,161,1425,45
"Airbnb Citizen",493747700758477,2017-04-29T21:45:03+0000,"Thanks to our community rallying around Make-A-Wish America and Make-A-Wish International, Airbnb has granted wishes in more locations than any other partner. This year, World Wish Day is extra special for our community because Airbnb granted our 100th wish.",493747700758477_1069605169839391,160,564,53
"Airbnb Citizen",493747700758477,2017-04-28T20:23:09+0000,"We’ve partnered with Habitat for Humanity in Toronto to give our host community and staff an opportunity to give back to the neighbourhoods they love. http://abnb.co/4jq6",493747700758477_1068947616571813,45,463,188
"Airbnb Citizen",493747700758477,2017-04-28T18:48:29+0000,"At Airbnb Canada’s first ever Toronto Host Day, we asked our community, “What does home sharing mean to you?” Watch what they had to say.",493747700758477_1068900716576503,53,412,149
"Airbnb Citizen",493747700758477,2017-04-28T13:50:24+0000,"It’s not the hotel industry vs Airbnb, according to UN world tourism chief.",493747700758477_1068750326591542,188,12,71
"Airbnb Citizen",493747700758477,2017-04-26T13:43:52+0000,"Home sharing is a win-win: it’s unlocking economic opportunities for middle class families and generating millions of dollars in tax revenue for governments across the country.",493747700758477_1067359700063938,149,49,35
"Airbnb Citizen",493747700758477,2017-04-25T16:59:15+0000,"Emily became an Airbnb host to help get her small business off the ground -- and now she relies on that community to boost traffic so she can create more jobs. She is one of thousands of New Yorkers benefiting from opportunities created by the sharing her economy.\n\nLearn more about the “Airbnb business cycle” in Forbes: http://abnb.co/hvyv",493747700758477_1066848073448434,71,71,1
"Airbnb Citizen",493747700758477,2017-04-21T19:52:22+0000,"Yesterday at HQ we hosted a pop-up shop featuring crafts from Rising International, an organization that sells crafts made by women living in the poorest and most dangerous places in the world. These crafts are sold at intimate gatherings in the US, and the sales help women find a way out of poverty by running sustainable micro-enterprises. Learn more: http://risinginternational.org/",493747700758477_1064256257040949,35,35,66
"Airbnb Citizen",493747700758477,2017-04-21T18:58:33+0000,"“We used to trust corporations, now we trust communities and individuals through technology." \n\nHear more from Albert Cañigueral:"",493747700758477_1064237070376201,1,4,215
"Airbnb Citizen",493747700758477,2017-04-20T20:00:54+0000,"We're committed to helping travel grow greener.\n\nMore here: http://abnb.co/greentravel",493747700758477_1063539743779267,66,31,13
"Airbnb Citizen",493747700758477,2017-04-20T15:21:58+0000,"Airbnb is joining the UNWTO’s International Year of Sustainable Tourism for Development campaign to help make travel greener worldwide.",493747700758477_1063391143794127,215,34,39
"Airbnb Citizen",493747700758477,2017-04-19T20:18:23+0000,"We kicked off our first San Francisco Giants home plate ceremony with our own Matt Middlebrook, Jason Pearl from the Giants, and Jeff Kositsky, who have all supported Hamilton Families' Heading Home campaign, an initiative to end family homelessness in San Francisco. We were especially pleased to be joined by Tomiquia Moss, CEO of Hamilton Families.\n\nPlease join us in working to end family homelessness. Donate to Hamilton Families today.",493747700758477_1062781253855116,13,23,10
"Airbnb Citizen",493747700758477,2017-04-19T17:55:57+0000,"“It’s great when Airbnb guests come in because they’re getting a true local vibe. Our staff is going to take the time to tell them about the neighborhood and provide local recommendations and introduce them to the city from a local perspective.” - Tim, Manager, Hurry Back",493747700758477_1062712270528681,39,213,77
"Airbnb Citizen",493747700758477,2017-04-18T19:24:09+0000,"Explore the Fillmore with Vas, a small business owner who’s been active in the community for more than 20 years.",493747700758477_1062047603928481,10,34,29
"Airbnb Citizen",493747700758477,2017-04-18T18:10:08+0000,"“We have to open ourselves up and embrace the possibility of change.”",493747700758477_1062005947265980,77,446,42
"Airbnb Citizen",493747700758477,2017-04-18T15:39:24+0000,"By May 1, 2017, we will have entered into agreements with over 275 jurisdictions and collected and remitted more than $240 million in hotel and tourist taxes throughout the world.\n\nMore here: http://abnb.co/taxfacts",493747700758477_1061925660607342,229,149,55
"Airbnb Citizen",493747700758477,2017-04-14T17:00:00+0000,"A new report highlights how the majority of Cambridge hosts use Airbnb as a supplemental source of income to remain in the communities they call home. \n\nAirbnb not only helps Cantabridgians stay in their homes, it also represents a very small piece of the city’s housing market. In 2016, barely 2 percent of all housing units in the city hosted a trip on Airbnb, and of those, nearly two-thirds were rented for fewer than 90 days a year.\n\nRead the report:",493747700758477_1058512454281996,42,71,12
"Airbnb Citizen",493747700758477,2017-04-13T17:12:50+0000,"Jason welcomes guests from around the world and helps them discover the places that make the Castro unique.",493747700758477_1056766154456626,5,35,21
"Airbnb Citizen",493747700758477,2017-04-13T17:12:38+0000,"From city views to snacks for the road, Bruce and Lawrence help their guests discover Glen Park’s finest.",493747700758477_1056768037789771,2,13,25
"Airbnb Citizen",493747700758477,2017-04-13T17:12:21+0000,"Ashley takes pride in the Excelsior community. When guests come to stay, she recommends her neighborhood favorites.",493747700758477_1056770594456182,21,23,44
"Airbnb Citizen",493747700758477,2017-04-12T17:58:35+0000,"Airbnb wants to help make it easier for Hawaii to collect tourist and excise taxes. By working together, we could capture an estimated $100 million a year for the state.",493747700758477_1057570477709527,25,434,36
"Airbnb Citizen",493747700758477,2017-04-11T18:12:34+0000,"“Beyond the revenue Airbnb guests bring in, we make a great connection with people coming into town to visit, or moving here to pursue their dream, or starting a new career -- I think the city needs to consider all of the good impact home sharing can have on our city.” - Kevin Jones, GM, The Sutler",493747700758477_1056742611125647,44,36,16
"Airbnb Citizen",493747700758477,2017-04-10T19:57:26+0000,""$53 million of economic activity spread across the five boroughs in communities of color."" - Minister Kirsten John Foy"",493747700758477_1056002161199692,326,1423,18
"Airbnb Citizen",493747700758477,2017-04-06T17:37:44+0000,"The sharing economy has shown us how we can maximize underused assets, from homes to cars to skills, and create new ways to earn. \n\nMore here from our friends at Reinvent:",493747700758477_1052906881509220,126,110,120
"Airbnb Citizen",493747700758477,2017-04-05T19:52:45+0000,"For Jacque, Airbnb came at a perfect time in her life. “Coming into retirement, home sharing has opened a new door for me,” she says. “It’s opened up my own history with the city.”",493747700758477_1052055584927683,18,16,98
"Airbnb Citizen",493747700758477,2017-04-05T17:20:49+0000,"Airbnb is committed to working with the city of New York to promote responsible home sharing. Our “One Host, One Home” policy limits hosts to one entire-home listing in New York City. Since November 2015, we have removed 4,000 unwelcome operators from our platform.",493747700758477_1051895944943647,120,110,63
"Airbnb Citizen",493747700758477,2017-04-03T17:40:27+0000,"On behalf of the 6,000+ Airbnb hosts in New Jersey, we're fighting for the future of home sharing in the Garden State. \n\nHome sharing is a longstanding tradition that has helped shaped the history and character of New Jersey -- and Airbnb is committed to working with big cities and small towns, coastal vacation markets and suburban neighborhoods, to tailor regulation to their unique needs and promote economic opportunity. \n\nLearn more from Airbnb’s Josh Meltzer ⬇️",493747700758477_1050387648427810,98,98,110
"Airbnb Citizen",493747700758477,2017-03-30T15:10:58+0000,"Airbnb is proud to partner with SAGE (Services & Advocacy for GLBT Elders), an organization dedicated to improving the lives of LGBT elders, to find innovative ways to help more LGBT older adults truly belong anywhere. \n\nHear from Airbnb’s Josh Meltzer: http://abnb.co/br8k",493747700758477_1047359328730642,63,63,34
"Airbnb Citizen",493747700758477,2017-03-28T19:22:17+0000,"Toronto hosts like Caroline Miller of East York are opening their homes to travellers around the world as a way to help make ends meet. As a responsible neighbour who wants to pay her fair share in taxes, Caroline serves as a reminder that home sharing is the way of the future in Toronto and should be regulated in a fair way that works for everyone.",493747700758477_1046173268849248,110,19,92
"Airbnb Citizen",493747700758477,2017-03-28T16:49:08+0000,"“We don’t have a lot of big chains here -- most businesses are locally owned and operated,” says Quinn. “So when Airbnb guests come here, they’re spending money in East Nashville and it’s staying right here in East Nashville. It’s fantastic for our city.” - Quinn, co-founder of the  FLWR Shop in East Nashville",493747700758477_1046099722189936,34,223,128
"Airbnb Citizen",493747700758477,2017-03-24T18:54:59+0000,"Check out the latest update on our San Francisco community since launching the One Host One Home policy, including 923 listings removed.",493747700758477_1043117155821526,47,21,73
"Airbnb Citizen",493747700758477,2017-03-22T20:30:00+0000,"This season, heading home means more than just crossing home plate. For every run scored by the San Francisco Giants at a home game this season, Airbnb and the Giants will donate up to $1000 to Hamilton Families to help end family homelessness in San Francisco. Join us: http://abnb.co/m7j9.",493747700758477_1041713075961934,87,334,105
"Airbnb Citizen",493747700758477,2017-03-22T19:42:20+0000,"Meet Karyn, Mable, Nishad, Lucille and Alan, Airbnb hosts in Toronto.",493747700758477_1041750469291528,73,2,39
"Airbnb Citizen",493747700758477,2017-03-21T22:32:07+0000,"“Hosts are San Francisco residents — homeowners and renters, many (like me) who have lived here for over a decade, who open up their homes, and collectively pay millions in “Hotel Taxes” to the City. These hosts are your neighbors, your relatives and your friends.” \n\n-- Peter Kwan, Home Sharers of San Francisco",493747700758477_1041066442693264,39,3,28
"Airbnb Citizen",493747700758477,2017-03-21T21:06:22+0000,"“Airbnb has helped me realize the real immeasurable value in this house,” Ryan says. “It’s an asset to our family and a tool to teach our kids about community, and using our possessions to help other people.”",493747700758477_1041014689365106,19,136,111
"Airbnb Citizen",493747700758477,2017-03-20T22:51:41+0000,"House Bill 1471 could generate $100 million in tax revenue for the state of Hawaii, and promotes efficient tax collection by easing the burden of processing, auditing, and collecting from individual taxpayers.",493747700758477_1040451019421473,28,117,189
"Airbnb Citizen",493747700758477,2017-03-17T22:00:00+0000,"Meet Morris, an Airbnb host in Hawaii. Morris makes sure all of his guests feel like family when the stay at his eco-friendly home in Hilo. Home sharing also helps Morris make some extra income so he can save a little every month.",493747700758477_1037799009686674,111,137,87
"Airbnb Citizen",493747700758477,2017-03-17T19:00:00+0000,"Meet Kawehi, an Airbnb host in Hawaii. Kawehi was born & raised in Hilo. Airbnb helps her meet new people and stay active in retirement.",493747700758477_1037787333021175,189,2,38
"Airbnb Citizen",493747700758477,2017-03-17T16:00:00+0000,"Meet April and Raf, Airbnb hosts in Kona. Airbnb helps them earn a little extra income to help pay their mortgage and spend more time with their son.",493747700758477_1037762703023638,87,7,9
"Airbnb Citizen",493747700758477,2017-03-14T14:53:33+0000,"Suzanne’s secondary listing in south Nashville has become a “home away from home” for many families who come into town with their young children.\n\n“I hope as a community we can see Airbnb as a whole, and acknowledge that there are people who come in town for fun, and to explore the city with friends, but also acknowledge that there’s a lot of individual stories where Airbnb has been life-changing for families.”",493747700758477_1035656586567583,38,74,5
"Airbnb Citizen",493747700758477,2017-03-14T11:28:54+0000,"Introducing the Airbnb Economic Empowerment Agenda: ways to generate economic opportunities for families. \n\nhttp://abnb.co/bzsx",493747700758477_1035797189886856,199,48,34
"Airbnb Citizen",493747700758477,2017-03-13T18:03:56+0000,"New tools available during tax season will allow Airbnb hosts across Canada to pay their taxes and contribute to their communities.",493747700758477_1035304799936095,5,127,66
"Airbnb Citizen",493747700758477,2017-03-13T17:49:08+0000,"Hear about our new Economic Empowerment Agenda, how Airbnb is creating economic opportunities for the middle class and supporting 1.3 million jobs around the world this year.",493747700758477_1035294196603822,34,327,4
"Airbnb Citizen",493747700758477,2017-03-11T00:21:09+0000,"Airbnb is committed to working with the city of San Francisco to promote responsible home sharing. Our “One Host, One Home” policy limits hosts to one entire-home listing in San Francisco. Since launching last April, we have removed 923 unwelcome operators from our platform. http://bit.ly/2nokl2c",493747700758477_1032828560183719,66,127,218
"Airbnb Citizen",493747700758477,2017-03-10T21:59:40+0000,"With Daytona Beach hotels rooms fully booked for the Daytona 500 and costing an average of $610 per night, local hosts offered an affordable, convenient option to over 500 additional guests.",493747700758477_1032771626856079,4,40,99
"Airbnb Citizen",493747700758477,2017-03-10T16:12:41+0000,"Airbnb guest stays in North America over a 12-month period resulted in reduced greenhouse gas emissions equal to that of 614,000 cars.",493747700758477_1032619656871276,218,3,115
"Airbnb Citizen",493747700758477,2017-03-09T23:05:59+0000,"From foodie and fashion tours to robotics labs, the launch of Airbnb Trips in Toronto will bring a whole new meaning to living like a local. “We believe cities have so much to offer especially in neighbourhoods that are off the beaten path and are hard for travellers to discover.” - Andrea La Mesa, Director of Trips",493747700758477_1032118793588029,99,60,29
"Airbnb Citizen",493747700758477,2017-03-09T16:49:38+0000,"Airbnb's hosts in California earned $1 billion in 2016, helping them make ends meet and bringing economic activity to their neighborhoods. \n\nLast year, Airbnb hosts in LA brought in $262 million and welcomed 1 million guests to the city.\n\nAirbnb is committed to working with city leaders to ensure they are aware of how home sharing is benefiting hosts and neighborhoods so that we can work together to craft fair, progressive rules.",493747700758477_1031897580276817,115,58,30
"Airbnb Citizen",493747700758477,2017-03-09T16:44:40+0000,"Indianapolis hosts welcomed 34,000 guests into their homes in 2016. Collectively, those hosts made $4.5 million in extra income.",493747700758477_1031892010277374,29,32,98
"Airbnb Citizen",493747700758477,2017-03-08T14:37:40+0000,"After about eight months of hosting, Kasumi was able to reduce her work hours to spend more time with her family.\n\n #womensday \n\nhttp://abnb.co/uv7q",493747700758477_1031070710359504,30,1,33
"Airbnb Citizen",493747700758477,2017-03-08T12:34:30+0000,"“The technical skills to promote my home as a destination will allow me to share my story to an external audience. Most importantly, we'll be able to promote our craftwork right from our own homes through the Airbnb platform. These combined hospitality and technical skills will allow a new market to open up for SEWA women.” Gauri Ben, SEWA member and Airbnb host \n\n#womensday \n\nhttp://abnb.co/uv7q",493747700758477_1031008703699038,98,2,42
"Airbnb Citizen",493747700758477,2017-03-08T05:00:02+0000,"“Airbnb helped me become a host, and being a host has allowed me to fulfill my personal goals and entrepreneurial dreams. When I opened my home, I also opened myself to all the possibilities that home sharing could offer me.” Nathalia, São Paulo, Brazil\n\n#womensday \n\nhttp://abnb.co/uv7q",493747700758477_1030583960408179,42,1,11
"Airbnb Citizen",493747700758477,2017-03-07T22:19:09+0000,"“For me, I can say with certainty that hosting was a fundamental step in my personal trajectory.” - Keila, Rio de Janeiro, Brazil\n\n#womensday\n\nhttp://abnb.co/uv7q",493747700758477_1030566030409972,11,5,77
"Airbnb Citizen",493747700758477,2017-03-07T20:11:26+0000,<3,493747700758477_1030498653750043,56,2,319
"Airbnb Citizen",493747700758477,2017-03-07T19:22:51+0000,"“My Miami roots and passion for my city make me a good, responsible Airbnb host. Hosting the extra bedroom in my home allows me to serve as an ambassador for my community.” \n\nRead more about local hosts asking for sensible regulations for Airbnb in Miami.",493747700758477_1030475513752357,77,2,5
"Airbnb Citizen",493747700758477,2017-03-06T15:06:28+0000,"The Airbnb community is powered by women around the world.\n\nhttp://abnb.co/uv7q",493747700758477_1029691777164064,319,5,13
"Airbnb Citizen",493747700758477,2017-03-03T20:51:41+0000,"Oakland Airbnb hosts explored local businesses in Uptown at last week’s Merchant Walk. A recent report found that Airbnb guests spent $4.5 billion in the past year on restaurants and dining out, including $47 million at local restaurants in the East Bay.",493747700758477_1027906767342565,5,1,64
"Airbnb Citizen",493747700758477,2017-03-03T20:45:57+0000,"Airbnb hosts explore local businesses in Presidio Heights’ Sacramento Street corridor.",493747700758477_1027904314009477,13,51,156
"Airbnb Citizen",493747700758477,2017-03-02T21:57:48+0000,"North Hill's Exchange House, a community center for refugees, opened its doors to the Akron community and travelers around the world as an Airbnb listing.\n\n“The idea of our work in this house is the embodiment of what happens if we build something based on love.” - Jason Roberts, founder, The Better Block\n\n#WeAccept",493747700758477_1027306240735951,64,5,58
"Airbnb Citizen",493747700758477,2017-03-02T20:49:12+0000,"Miami Beach Mayor Philip Levine’s hostile anti-home sharing stance not only hurts middle-class families who what to share their home to earn important extra income, it’s also harming the local real estate market causing a negative ripple effect on the economy.",493747700758477_1027275364072372,156,5,34
"Airbnb Citizen",493747700758477,2017-03-02T18:36:18+0000,"Home sharing spreads the economic benefits of travel to communities beyond tourist hotspots. In many neighborhoods in Miami, like Little Haiti and Wynwood, short-term rentals are some of the the only accommodations available for tourists.",493747700758477_1027212434078665,58,5,99
"Airbnb Citizen",493747700758477,2017-03-01T22:42:07+0000,"Excited to see this engaged group of Airbnb hosts launch a home sharing club in Pensacola. Thanks to Representative Frank White for joining our host community at the kick-off event.",493747700758477_1026773377455904,34,1,92
"Airbnb Citizen",493747700758477,2017-02-28T22:38:35+0000,"47 percent of Airbnb hosts in Detroit say it’s helping them pay their bills and so much more: “Allanté Whitmore began hosting at her downtown apartment in August 2015. She says she’s earned enough to help support “The Happening,” her pop-up brunch catering business and is also looking to launch a design company with her earnings.”",493747700758477_1026232187510023,99,1,12
"Airbnb Citizen",493747700758477,2017-02-28T19:45:28+0000,"A recent survey found that a majority of Hawaii voters are concerned about the rising cost of living in the state, and 74% agree home sharing is a way for residents to earn a little extra money to make ends meet. http://abnb.co/fgwy",493747700758477_1026153777517864,92,1,122
"Airbnb Citizen",493747700758477,2017-02-28T15:47:38+0000,"Learn more about Airbnb hosts in Miami and see how they are making it easier for guests to visit, stay longer, and spend more in the Magic City.",493747700758477_1026033930863182,12,1,92
"Airbnb Citizen",493747700758477,2017-02-27T16:59:19+0000,"“In a time period when many technology entities are looking to replace or displace humans, Airbnb is all about finding ways to use this platform to empower, create opportunity and enrich people’s lives by using technology to connect people with people.” - Chris Lehane, Head of Global Policy and Public Affairs at Airbnb",493747700758477_1025417367591505,122,5,39
"Airbnb Citizen",493747700758477,2017-02-27T16:56:18+0000,"To show support for the great work Nellie’s Shelter is doing on behalf of women and children in Toronto, the Airbnb community in Toronto held a fundraising  event at the home of a local Airbnb host.",493747700758477_1025416397591602,92,5,227
"Airbnb Citizen",493747700758477,2017-02-24T20:13:18+0000,"A new Hawaii Tourism Authority survey found that visitors are more likely to travel elsewhere if affordable alternative accommodations like Airbnb aren’t available, potentially costing Hawaii $1.3 billion in direct visitor spending.",493747700758477_1023594874440421,39,5,109
"Airbnb Citizen",493747700758477,2017-02-24T18:54:42+0000,"Airbnb hosts gathered with friends and family in South LA for an in-depth home sharing workshop.\n\nThe event treated the 100-plus attendees to a series of panels and sessions with current hosts and Airbnb staff, covering the company’s beginnings, the ins and outs of home sharing, and the path to becoming a host.",493747700758477_1023122917820950,227,1,13
"Airbnb Citizen",493747700758477,2017-02-22T14:43:23+0000,"Learn more about how Airbnb hosts in DC are making it easier for guests to visit the District, stay longer, and spend more in all eight Wards.",493747700758477_1022234081243167,109,1,73
"Airbnb Citizen",493747700758477,2017-02-17T20:58:13+0000,"The big hotels have flip-flopped and are now aggressively fighting our efforts to collect and remit more tax revenue.",493747700758477_1019236791542896,13,5,119
"Airbnb Citizen",493747700758477,2017-02-17T20:45:19+0000,"“If Councilmember McDuffie and the downtown hotels have their way, me and my daughter will either move out of DC or let our home go into foreclosure,” says one Airbnb host in Anacostia.",493747700758477_1019232071543368,73,1,63
"Airbnb Citizen",493747700758477,2017-02-15T19:23:53+0000,"“Miami-based rentals made a $130 million economic impact on the area last year, with local residents earning an estimated $37 million in 2016 alone.”",493747700758477_1017567411709834,119,1,22
"Airbnb Citizen",493747700758477,2017-02-15T19:22:18+0000,"“In Sarasota, over 600 Airbnb hosts share an extra room or their entire home when they're away… they welcomed over 23,000 visitors to the city, while earning a combined $6.7 million. This is valuable supplemental income often used to pay mortgages, settle student debt or pay for vacations.”",493747700758477_1017564035043505,63,1,16
"Airbnb Citizen",493747700758477,2017-02-14T17:25:16+0000,"Airbnb's growing community of senior women in Kansas City find economic empowerment through home sharing.\n\nc/o KCTV5 News",493747700758477_1016918138441428,22,5,81
"Airbnb Citizen",493747700758477,2017-02-13T22:51:37+0000,"With over 4,000 active hosts in Boston and a 73% increase in guest bookings since 2015, Airbnb is excited to work with local officials to support clear, fair home sharing rules and to help remit millions of dollars in new tax revenue for Boston.",493747700758477_1016382921828283,16,5,22
"Airbnb Citizen",493747700758477,2017-02-13T22:30:08+0000,"Backers of Councilmember McDuffie’s (Ward 5) new home sharing bill claim the restrictions would help affordable housing, but data doesn’t support their claim and the proposed bill would hurt thousands of local hosts that helped to bring $209 million in economic activity to DC in 2016.",493747700758477_1016373048495937,81,1,161
"Airbnb Citizen",493747700758477,2017-02-10T23:51:49+0000,"A new report from leading housing analyst Paul Richard Cassiday Jr. determined that Airbnb has “no material impact” on Hawaii’s housing stock. Read the full report: http://abnb.co/Q7W23H",493747700758477_1014461265353782,22,5,49
"Airbnb Citizen",493747700758477,2017-02-09T01:13:53+0000,"Through Airbnb Trips, Miami hosts are providing special, local experiences to visitors from around the world - learn more about the behind-the-scenes, hands-on art tours offered throughout the Magic City. http://abnb.co/muoRDM",493747700758477_1013346412131934,161,2,166
"Airbnb Citizen",493747700758477,2017-02-08T22:51:10+0000,"Airbnb: $26 million in taxes could be collected in Hawaii in a year.",493747700758477_1013272205472688,49,2,36
"Airbnb Citizen",493747700758477,2017-02-08T21:27:23+0000,"It was a lively affair, full of hosts networking, exchanging home sharing tips and tricks, discussing upcoming short-term rental legislation, catching up with old friends, and meeting new ones.",493747700758477_1009265169206725,166,5,99
"Airbnb Citizen",493747700758477,2017-02-08T20:05:35+0000,"“Growing up in West Roxbury… I came to learn that Boston is not so much a city as a series of interconnected but distinct neighborhoods,” says Airbnb co-founder and Bostonian Nate Blecharczyk. “Home sharing allows guests to experience these neighborhoods as Bostonians do - by staying local and shopping local.”",493747700758477_1013191575480751,36,4,60
"Airbnb Citizen",493747700758477,2017-02-08T19:21:49+0000,"Thanks to a bill sponsored by Councilmember Kenyan McDuffie, the DC City Council is considering restricting home sharing to 15-days per year, with huge fines for violators. “There is a way to deal with this concern without chilling legitimate home sharing,” the Washington Post Editorial Board argues, “The council proposal isn’t the way.”",493747700758477_1013172492149326,99,1,125
"Airbnb Citizen",493747700758477,2017-02-08T17:28:51+0000,"Airbnb head of global policy Chris Lehane, on the desire for fair home sharing rules in Miami Beach: "Airbnb remains at the table. Here’s hoping that Mayor Philip Levine and the city commission will join us."""",493747700758477_1013115162155059,60,1,41
"Airbnb Citizen",493747700758477,2017-02-02T19:17:34+0000,"Partnering with local governments is a win for communities. If Hawaii had allowed Airbnb to collect & remit taxes, $26M in new revenue would have been generated in 2016.",493747700758477_1008973462569229,125,5,7
"Airbnb Citizen",493747700758477,2017-01-31T16:51:16+0000,"San Diego hosts joined other volunteers and city employees in the Pacific Beach, Hillcrest, University Heights, Balboa Park, and Mission Beach neighborhoods for this year’s We All Count: Annual Homeless Census.",493747700758477_1007198012746774,41,4,11
"Airbnb Citizen",493747700758477,2017-01-31T15:43:23+0000,"“I’ve seen firsthand how communities big and small can benefit economically from home sharing, and nowhere are those benefits more evident than right here in Tallahassee.” - Former Philadelphia Mayor Nutter",493747700758477_1007160719417170,7,2,97
"Airbnb Citizen",493747700758477,2017-01-30T19:31:04+0000,"“The vacation rental website, Airbnb, has no major impact on the Kauai housing market, according to a new report.”",493747700758477_1006591186140790,11,3,48
"Airbnb Citizen",493747700758477,2017-01-30T17:33:57+0000,"As the way we work and travel evolves, the sharing economy is helping cities become more environmentally friendly and more efficient.",493747700758477_1006534122813163,97,1,134
"Airbnb Citizen",493747700758477,2017-01-30T04:16:52+0000,"Barring refugees and people who are not a threat from entering America simply because they are from a certain country is not right, and we must stand with those who are affected.\n\nAirbnb is providing free housing to refugees and those who may have unexpectedly been affected by the recent travel ban into the United States.\n\nMore about the effort & how you can get involved here: http://abnb.co/nxQqZc",493747700758477_1006139519519290,48,1,1
"Airbnb Citizen",493747700758477,2017-01-27T21:51:12+0000,"See how the Airbnb community impacts the LA economy, and how home sharing provides a means for everyday Angelenos to make ends meet.",493747700758477_1004629619670280,134,2,77
"Airbnb Citizen",493747700758477,2017-01-26T22:14:20+0000,"Live at Mayor Eric Garcetti's #TechFairLA! Proud to be a part of the growing tech community in Los Angeles. Drop by to say hi and learn more about Airbnb!",493747700758477_1004066426393266,1,6,20
"Airbnb Citizen",493747700758477,2017-01-26T20:51:23+0000,"Airbnb has generated $13 million in new tax revenues for LA - and to date $5 million of those collected are supporting the homeless in the form of rapid re-housing vouchers that can be used to provide homeless residents with temporary lodgings while they await placement in a permanent home.",493747700758477_1004021953064380,77,5,12
"Airbnb Citizen",493747700758477,2017-01-25T16:19:38+0000,"Airbnb “hasn’t harmed the traditional hotel market in most cities, including Boston,” according to an independent study from influential market research firm STR.",493747700758477_1002984543168121,20,1,102
"Airbnb Citizen",493747700758477,2017-01-25T16:11:58+0000,"Airbnb has reached an exciting tax deal with Polk County that could generate $200,000 in new tax revenue in 2017.",493747700758477_1002981213168454,12,15,68
"Airbnb Citizen",493747700758477,2017-01-25T15:56:56+0000,"Surfside is the first town in South Florida to reach a collaborative tax agreement with Airbnb - collecting a resort tax from local home sharers to stimulate the local tourism economy.",493747700758477_1002972059836036,102,5,29
"Airbnb Citizen",493747700758477,2017-01-25T15:51:18+0000,"New travel industry data shows hotels continue to thrive in Airbnb’s largest markets, including Miami.",493747700758477_1002969579836284,68,55,62
"Airbnb Citizen",493747700758477,2017-01-25T15:32:02+0000,"“Airbnb’s Tax Deal with Kansas May Be Model for Midwest” says Governing Magazine. Kansas is now the 15th state to collect new revenue by taxing home sharing and hotels equally.",493747700758477_1002959463170629,29,3,5
